OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-36372,2026-035L,2026-03-21T12:00:00.999648,15.75149609,.00017637,97.2873,13.5186,86.3140,331.0056,0,U,67889,999,565,.31458039E-3,.46969E-3,0
STARLINK-36363,2026-035M,2026-03-21T09:01:49.119744,15.75195180,.00019121,97.2851,13.3556,131.3561,228.7869,0,U,67890,999,568,-.4059889E-3,-.60278E-3,0
STARLINK-36816,2026-035N,2026-03-21T11:17:58.210368,15.80396578,.00013679,97.2894,13.5281,106.1332,254.0087,0,U,67891,999,570,-.26974237E-2,-.480128E-2,0
STARLINK-36813,2026-035P,2026-03-21T12:55:33.469248,15.80866972,.00011749,97.2902,13.5883,83.8920,276.2482,0,U,67892,999,571,.17564341E-2,.351018E-2,0
STARLINK-36803,2026-035Q,2026-03-21T08:28:33.869856,15.80724363,.00022269,97.2888,13.3837,138.9370,221.2066,0,U,67893,999,568,.20751106E-2,.415119E-2,0
STARLINK-36846,2026-035R,2026-03-21T13:38:47.262912,15.75374405,.00018476,97.2877,13.5517,139.5265,220.6138,0,U,67894,999,571,.23967093E-2,.376567E-2,0
STARLINK-36866,2026-035S,2026-03-21T13:27:37.134144,15.75339285,.00021366,97.2877,13.5614,85.2610,274.8899,0,U,67895,999,571,.21783566E-2,.340262E-2,0
STARLINK-36877,2026-035T,2026-03-21T13:00:57.563424,15.80913352,.00012728,97.2898,13.5856,98.1702,261.9711,0,U,67896,999,571,.10291475E-2,.20253E-2,0
STARLINK-36870,2026-035U,2026-03-21T12:00:00.999648,15.75305717,.00013262,97.2865,13.5437,87.9761,33.2611,0,U,67897,999,565,-.11759711E-2,-.172899E-2,0
STARLINK-36810,2026-035V,2026-03-21T12:00:00.999648,15.75158400,.00019157,97.2881,13.5203,116.0564,313.2546,0,U,67898,999,565,.21377634E-3,.31833E-3,0
STARLINK-36878,2026-035W,2026-03-21T12:54:28.677888,15.80872366,.00018115,97.2901,13.5905,64.8319,295.3137,0,U,67899,999,571,.12970743E-2,.256413E-2,0
STARLINK-36361,2026-035X,2026-03-21T12:53:23.141760,15.80861508,.00016522,97.2893,13.5925,138.4601,221.6793,0,U,67900,999,571,.12254861E-2,.24172E-2,0
STARLINK-36336,2026-035Y,2026-03-21T12:00:00.999648,15.75149986,.0001686,97.2876,13.5370,76.7797,26.5345,0,U,67901,999,570,.29092728E-3,.4341E-3,0
STARLINK-36876,2026-035Z,2026-03-21T12:52:18.792768,15.80933911,.00022561,97.2888,13.5943,58.2432,301.9056,0,U,67902,999,571,.2048633E-2,.413679E-2,0
STARLINK-36257,2026-035AA,2026-03-21T08:55:12.876384,15.75308343,.00016415,97.2876,13.3596,89.9841,270.1612,0,U,67903,999,568,.15732138E-2,.242551E-2,0
STARLINK-36814,2026-036A,2026-03-21T00:05:58.535808,15.50636108,.0001533,43.0008,183.0235,279.4884,80.5803,0,U,67904,999,543,.14765689E-2,.87433E-3,0
STARLINK-36729,2026-036B,2026-03-21T12:53:15.911808,15.50657626,.00038286,42.9982,179.2593,235.2993,124.7507,0,U,67905,999,552,.22520354E-2,.134466E-2,0
STARLINK-36763,2026-036C,2026-03-21T00:00:00.999648,15.50983574,.00014719,43.0005,182.3255,274.0677,354.6883,0,U,67906,999,546,-.38553266E-1,-.2044709E-1,0
STARLINK-36742,2026-036D,2026-03-21T14:23:37.453920,15.50601627,.00012883,43.0004,178.8698,279.4925,80.5789,0,U,67907,999,553,.10206915E-2,.60046E-3,0
STARLINK-36827,2026-036E,2026-03-21T12:00:00.999648,15.46578161,.00012412,43.0003,179.1595,272.6287,9.9789,0,U,67908,999,554,-.4141728E-1,-.1895494E-1,0
STARLINK-36822,2026-036F,2026-03-21T00:00:00.999648,15.50604491,.00016157,43.0004,182.3179,272.0411,359.6707,0,U,67909,999,546,-.17000658E-2,-.98918E-3,0
STARLINK-36847,2026-036G,2026-03-21T00:00:00.999648,15.50604191,.00012997,43.0005,182.3644,297.1672,315.5191,0,U,67910,999,546,-.16887909E-2,-.98268E-3,0
STARLINK-36736,2026-036H,2026-03-21T12:00:00.999648,15.44094727,.00018068,42.9994,178.9224,271.7624,105.7900,0,U,67911,999,554,-.46178705E-1,-.1935184E-1,0
STARLINK-36676,2026-036J,2026-03-21T12:00:00.999648,15.48448757,.000158,42.9998,179.0139,275.8591,64.9885,0,U,67912,999,554,-.40379177E-1,-.1965511E-1,0
STARLINK-36690,2026-036K,2026-03-21T12:00:00.999648,15.49367486,.00011469,42.9997,178.9966,279.3755,68.2865,0,U,67913,999,554,-.37593507E-1,-.1897893E-1,0
STARLINK-36724,2026-036L,2026-03-21T12:00:00.999648,15.50979441,.00013388,42.9996,178.9477,286.4242,80.7430,0,U,67914,999,554,-.2495254E-1,-.1338226E-1,0
STARLINK-36723,2026-036M,2026-03-21T12:00:00.999648,15.47510954,.0001673,42.9994,178.8803,278.8393,116.4614,0,U,67915,999,554,-.40457644E-1,-.1911473E-1,0
STARLINK-36721,2026-036N,2026-03-21T12:00:00.999648,15.46330039,.00016961,42.9998,178.8656,276.3733,124.7544,0,U,67916,999,554,-.41772197E-1,-.1895529E-1,0
STARLINK-36722,2026-036P,2026-03-21T12:00:00.999648,15.47144508,.00015879,42.9996,178.6388,284.0406,208.6486,0,U,67917,999,554,-.41065421E-1,-.1914959E-1,0
STARLINK-36341,2026-036Q,2026-03-21T13:25:12.478080,15.50659724,.00021928,42.9991,179.4318,262.2936,97.7675,0,U,67918,999,552,.21000082E-2,.125208E-2,0
STARLINK-36663,2026-036R,2026-03-21T12:00:00.999648,15.45700120,.00017226,42.9987,178.8309,280.9564,133.9945,0,U,67919,999,554,-.42701918E-1,-.1895753E-1,0
STARLINK-36375,2026-036S,2026-03-21T12:00:00.999648,15.42806135,.00010042,43.0004,179.2400,290.5395,318.9694,0,U,67920,999,554,-.46692764E-1,-.1878477E-1,0
STARLINK-36405,2026-036T,2026-03-21T13:21:32.188320,15.50654118,.00023858,43.0020,179.4120,267.2981,92.7606,0,U,67921,999,552,.19150904E-2,.113966E-2,0
STARLINK-36383,2026-036U,2026-03-21T13:37:03.899136,15.82283910,.00016969,42.9992,176.8233,185.9842,174.1010,0,U,67922,999,555,.23897153E-2,.542228E-2,0
STARLINK-36406,2026-036V,2026-03-21T13:50:26.082528,15.50672819,.00009127,43.0046,179.5687,260.0212,100.0545,0,U,67923,999,552,.1979014E-2,.117914E-2,0
STARLINK-36714,2026-036W,2026-03-21T12:00:00.999648,15.47240943,.00011747,42.9999,179.1031,276.4815,27.5891,0,U,67924,999,554,-.40638605E-1,-.1902628E-1,0
STARLINK-36726,2026-036X,2026-03-21T14:51:30.165696,15.50650295,.00022557,43.0014,179.0182,268.9567,91.1035,0,U,67925,999,553,.14510582E-2,.85946E-3,0
STARLINK-36758,2026-036Y,2026-03-21T00:00:00.999648,15.50614063,.00015326,43.0006,182.1607,267.8768,65.9523,0,U,67926,999,546,-.20989961E-2,-.121737E-2,0
STARLINK-36728,2026-036Z,2026-03-21T12:00:00.999648,15.50081762,.00012161,42.9997,178.9883,272.4951,77.0349,0,U,67927,999,554,-.38240069E-1,-.1971804E-1,0
STARLINK-36771,2026-036AA,2026-03-21T12:00:00.999648,15.50881450,.00015102,42.9998,179.1165,260.6121,37.0946,0,U,67928,999,554,-.14832695E-1,-.806866E-2,0
STARLINK-36809,2026-036AB,2026-03-21T12:00:00.999648,15.50799975,.00014357,42.9998,179.0933,266.2362,40.6759,0,U,67929,999,554,-.10119096E-1,-.557907E-2,0
STARLINK-36865,2026-036AC,2026-03-21T12:00:00.999648,15.48633761,.00013633,42.9997,178.7681,282.8889,155.5931,0,U,67930,999,554,-.3973997E-1,-.1948898E-1,0
STARLINK-36781,2026-036AD,2026-03-21T12:00:00.999648,15.48000803,.00015686,42.9992,178.8225,281.0923,135.8093,0,U,67931,999,554,-.40288002E-1,-.1933916E-1,0
STARLINK-36301,2026-037A,2026-03-21T12:00:00.999648,15.66970129,.00011068,42.9993,126.4431,282.7306,277.1246,0,U,67932,999,500,-.19413096E-1,-.1883715E-1,0
STARLINK-36852,2026-037B,2026-03-21T12:00:00.999648,15.50494179,.00009949,42.9995,127.2926,300.3027,276.9618,0,U,67933,999,509,.2017606E-2,.119482E-2,0
STARLINK-36861,2026-037C,2026-03-21T12:00:00.999648,15.62927139,.0001159,42.9990,126.5701,290.6026,218.3862,0,U,67934,999,509,-.22926188E-1,-.1889261E-1,0
STARLINK-36860,2026-037D,2026-03-21T12:00:00.999648,15.55411913,.00013438,42.9995,126.9253,279.2239,86.7525,0,U,67935,999,509,-.29801733E-1,-.1845273E-1,0
STARLINK-36848,2026-037E,2026-03-21T12:00:00.999648,15.52914850,.00010594,42.9996,127.0517,270.7428,44.4315,0,U,67936,999,509,-.31146037E-1,-.1767935E-1,0
STARLINK-36370,2026-037F,2026-03-21T12:00:00.999648,15.56291132,.00013193,42.9986,126.8659,283.2281,106.9316,0,U,67937,999,509,-.28689264E-1,-.18369E-1,0
STARLINK-36371,2026-037G,2026-03-21T12:00:00.999648,15.60201152,.00011822,42.9991,126.6444,288.7204,189.4935,0,U,67938,999,509,-.25295064E-1,-.1875078E-1,0
STARLINK-36246,2026-037H,2026-03-21T12:00:00.999648,15.53736482,.00013944,42.9993,126.9796,279.5656,64.0246,0,U,67939,999,500,-.31606799E-1,-.1839909E-1,0
STARLINK-36907,2026-037J,2026-03-21T12:00:00.999648,15.65127306,.00011378,42.9999,126.3984,274.2801,303.0024,0,U,67940,999,509,-.20961346E-1,-.1886619E-1,0
STARLINK-36927,2026-037K,2026-03-21T12:00:00.999648,15.62328461,.00009564,42.9993,126.4863,282.2372,259.4903,0,U,67941,999,509,-.23501352E-1,-.1890977E-1,0
STARLINK-36914,2026-037L,2026-03-21T12:00:00.999648,15.69306248,.00011849,42.9995,126.2876,275.5189,346.3457,0,U,67942,999,509,-.17693186E-1,-.1890565E-1,0
STARLINK-36851,2026-037M,2026-03-21T12:00:00.999648,15.63313509,.00010138,42.9994,126.4781,277.4864,267.7270,0,U,67943,999,509,-.22560148E-1,-.1887907E-1,0
STARLINK-36892,2026-037N,2026-03-21T12:00:00.999648,15.64115973,.00010242,42.9993,126.4257,275.7415,290.6735,0,U,67944,999,509,-.21840239E-1,-.1887229E-1,0
STARLINK-36908,2026-037P,2026-03-21T12:00:00.999648,15.64950290,.00010481,42.9995,126.3723,275.2437,312.3381,0,U,67945,999,509,-.20997854E-1,-.1877549E-1,0
STARLINK-36909,2026-037Q,2026-03-21T12:00:00.999648,15.71419164,.00013249,42.9993,126.1695,277.2598,31.4677,0,U,67946,999,509,-.16020379E-1,-.1837657E-1,0
STARLINK-36920,2026-037R,2026-03-21T12:00:00.999648,15.60259754,.00009773,42.9991,126.5448,283.9806,233.8975,0,U,67947,999,509,-.25149496E-1,-.1869152E-1,0
STARLINK-36873,2026-037S,2026-03-21T12:00:00.999648,15.59016697,.00009997,42.9992,126.5926,293.9296,204.2470,0,U,67948,999,509,-.26421633E-1,-.1871454E-1,0
STARLINK-36863,2026-037T,2026-03-21T12:00:00.999648,15.63583775,.00011416,42.9995,126.3814,276.7991,306.9700,0,U,67949,999,509,-.22251374E-1,-.1882947E-1,0
STARLINK-36887,2026-037U,2026-03-21T12:00:00.999648,15.50576308,.00012845,42.9994,127.1335,295.3566,344.7954,0,U,67950,999,509,-.93948972E-3,-.55065E-3,0
STARLINK-36897,2026-037V,2026-03-21T12:00:00.999648,15.62562442,.00010953,42.9996,126.4009,276.8195,298.8237,0,U,67951,999,509,-.23157101E-1,-.1881853E-1,0
STARLINK-36381,2026-037W,2026-03-21T12:00:00.999648,15.61055448,.00009884,42.9996,126.4439,291.4043,266.9292,0,U,67952,999,509,-.24048473E-1,-.1846415E-1,0
STARLINK-36824,2026-037X,2026-03-21T12:00:00.999648,15.51313760,.00010301,42.9995,126.9757,280.1706,63.9472,0,U,67953,999,509,-.19323735E-1,-.1056846E-1,0
STARLINK-36869,2026-037Y,2026-03-21T12:00:00.999648,15.50943390,.00011704,42.9994,126.9662,305.5324,41.6447,0,U,67954,999,509,-.11369449E-1,-.624685E-2,0
STARLINK-36872,2026-037Z,2026-03-21T12:00:00.999648,15.64832455,.00012797,42.9994,126.2567,271.1941,1.5743,0,U,67955,999,509,-.21208893E-1,-.1886462E-1,0
STARLINK-36918,2026-037AA,2026-03-21T12:00:00.999648,15.61411448,.0001123,42.9993,126.3849,275.2061,306.2418,0,U,67956,999,509,-.24257972E-1,-.1883824E-1,0
STARLINK-36829,2026-037AB,2026-03-21T12:00:00.999648,15.57997747,.00011112,42.9995,126.5689,288.8355,218.8340,0,U,67957,999,509,-.2710864E-1,-.1849634E-1,0
STARLINK-36799,2026-037AC,2026-03-21T12:00:00.999648,15.67297976,.000134,42.9992,126.1520,277.3501,37.8078,0,U,67958,999,509,-.19105702E-1,-.1879714E-1,0
STARLINK-36834,2026-037AD,2026-03-21T12:00:00.999648,15.57776386,.00012126,42.9993,126.5261,290.1976,234.3136,0,U,67959,999,509,-.27313765E-1,-.1848249E-1,0
STARLINK-36841,2026-037AE,2026-03-21T12:00:00.999648,15.58755152,.00010442,42.9996,126.4866,283.8896,256.3052,0,U,67960,999,509,-.26343771E-1,-.1850095E-1,0
STARLINK-36912,2026-038A,2026-03-21T12:00:00.999648,15.53334275,.00018575,97.2853,91.3182,97.6371,171.5706,0,U,67961,999,510,-.3992282E-1,-.2222639E-1,0
STARLINK-36881,2026-038B,2026-03-21T12:00:00.999648,15.53701500,.00020121,97.2858,91.3239,100.8216,180.1443,0,U,67962,999,510,-.39112962E-1,-.2208861E-1,0
STARLINK-36357,2026-038C,2026-03-21T12:00:00.999648,15.49095686,.00011107,97.2850,91.2905,96.3832,106.2021,0,U,67963,999,510,.23739807E-2,.130762E-2,0
STARLINK-36349,2026-038D,2026-03-21T12:00:00.999648,15.49120059,.00010059,97.2850,91.2872,115.4496,79.9302,0,U,67964,999,510,.2373939E-2,.130873E-2,0
STARLINK-36806,2026-038E,2026-03-21T12:00:00.999648,15.54612571,.00018883,97.2851,91.3376,114.7383,197.7868,0,U,67965,999,510,-.37871892E-1,-.221101E-1,0
STARLINK-36820,2026-038F,2026-03-21T12:00:00.999648,15.55028919,.00015684,97.2852,91.3398,101.0575,222.8781,0,U,67966,999,510,-.38907692E-1,-.2294828E-1,0
STARLINK-36819,2026-038G,2026-03-21T12:00:00.999648,15.49232589,.00015062,97.2858,91.1862,90.8924,228.8440,0,U,67967,999,510,-.21863478E-2,-.117427E-2,0
STARLINK-36812,2026-038H,2026-03-21T12:00:00.999648,15.55418006,.00013974,97.2853,91.3474,103.2941,238.2536,0,U,67968,999,510,-.38175563E-1,-.2285402E-1,0
STARLINK-36709,2026-038J,2026-03-21T12:00:00.999648,15.55181119,.00011991,97.2850,91.3521,101.0015,251.2402,0,U,67969,999,510,-.38381292E-1,-.2278447E-1,0
STARLINK-36319,2026-038K,2026-03-21T12:00:00.999648,15.49320739,.00009312,97.2852,91.3126,107.8800,152.0281,0,U,67970,999,507,-.5944663E-2,-.312351E-2,0
STARLINK-36710,2026-038L,2026-03-21T12:00:00.999648,15.56117457,.00014906,97.2854,91.3616,74.9089,300.3951,0,U,67971,999,510,-.36992174E-1,-.2274386E-1,0
STARLINK-36894,2026-038M,2026-03-21T12:00:00.999648,15.56471230,.00013641,97.2851,91.3706,98.7218,287.5999,0,U,67972,999,510,-.35571355E-1,-.2222728E-1,0
STARLINK-36900,2026-038N,2026-03-21T12:00:00.999648,15.49394442,.00011481,97.2853,91.2451,105.9900,351.6675,0,U,67973,999,510,-.62654549E-2,-.329361E-2,0
STARLINK-36901,2026-038P,2026-03-21T12:00:00.999648,15.56586509,.00015437,97.2852,91.3695,76.7958,316.7593,0,U,67974,999,510,-.36419018E-1,-.2278185E-1,0
STARLINK-36883,2026-038Q,2026-03-21T12:00:00.999648,15.52806500,.00017104,97.2855,91.3659,96.7983,278.3175,0,U,67975,999,510,-.40070104E-1,-.2192277E-1,0
STARLINK-36880,2026-038R,2026-03-21T12:00:00.999648,15.49203953,.00016927,97.2857,91.2204,94.9855,302.5049,0,U,67976,999,510,-.12443487E-2,-.6723E-3,0
STARLINK-36904,2026-038S,2026-03-21T12:00:00.999648,15.52647327,.00017051,97.2855,91.3586,101.1169,263.3665,0,U,67977,999,510,-.40642225E-1,-.2208627E-1,0
STARLINK-36364,2026-038T,2026-03-21T12:00:00.999648,15.58738925,.00018629,97.2852,91.4038,87.3352,24.8245,0,U,67978,999,510,-.34056844E-1,-.2306766E-1,0
STARLINK-36359,2026-038U,2026-03-21T12:00:00.999648,15.54605342,.00013459,97.2850,91.3700,98.2792,287.9129,0,U,67979,999,510,-.3845576E-1,-.2240154E-1,0
STARLINK-36882,2026-038V,2026-03-21T12:00:00.999648,15.51923131,.00014549,97.2856,91.3610,94.7752,273.9647,0,U,67980,999,510,-.3986247E-1,-.2121097E-1,0
STARLINK-36874,2026-038W,2026-03-21T12:00:00.999648,15.59252575,.00017982,97.2849,91.4079,81.7953,42.2856,0,U,67981,999,510,-.33386832E-1,-.2306073E-1,0
STARLINK-36879,2026-038X,2026-03-21T12:00:00.999648,15.49228761,.00013055,97.2858,91.2567,116.0020,10.3084,0,U,67982,999,510,-.2082059E-2,-.111891E-2,0
STARLINK-36867,2026-038Y,2026-03-21T12:00:00.999648,15.49230146,.00015061,97.2855,91.2897,90.2357,110.0841,0,U,67983,999,510,-.21760037E-2,-.11687E-2,0
STARLINK-36266,2026-038Z,2026-03-21T12:00:00.999648,15.59723442,.00019215,97.2852,91.4166,92.4332,52.9105,0,U,67984,999,507,-.32720415E-1,-.2301788E-1,0
STARLINK-36802,2026-038AA,2026-03-21T14:00:54.546624,15.75274763,.00019354,97.2889,91.5359,152.6346,207.5022,0,U,67985,999,506,.1163032E-2,.177654E-2,0
STARLINK-36535,2026-039A,2026-03-21T12:00:00.999648,15.52634986,.00013141,42.9994,343.4824,258.7434,160.0384,0,U,67986,999,477,-.34160648E-1,-.1935874E-1,0
STARLINK-36744,2026-039B,2026-03-21T12:00:00.999648,15.54095992,.0001568,42.9993,343.3818,266.8357,192.4364,0,U,67987,999,477,-.32240501E-1,-.189462E-1,0
STARLINK-36734,2026-039C,2026-03-21T10:30:37.786176,15.50651057,.00015907,42.9987,344.9118,273.9499,86.1180,0,U,67988,999,347,.21223571E-2,.126524E-2,0
STARLINK-36957,2026-039D,2026-03-21T12:00:00.999648,15.52913928,.00013969,42.9998,343.4283,259.9819,179.8852,0,U,67989,999,477,-.30839913E-1,-.1752579E-1,0
STARLINK-36951,2026-039E,2026-03-21T12:00:00.999648,15.50588423,.00015482,42.9995,343.6785,258.3129,79.8751,0,U,67990,999,477,-.15160964E-2,-.88318E-3,0
STARLINK-36941,2026-039F,2026-03-21T10:29:45.052800,15.50641321,.0000755,42.9983,344.9050,296.5561,63.5221,0,U,67991,999,347,.15745328E-2,.93344E-3,0
STARLINK-36950,2026-039G,2026-03-21T12:00:00.999648,15.50714756,.00017842,43.0001,344.1606,268.7756,234.3264,0,U,67992,999,477,-.43079942E-2,-.246484E-2,0
STARLINK-36975,2026-039H,2026-03-21T12:00:00.999648,15.50686952,.00015676,43.0000,344.0634,265.7625,276.6623,0,U,67993,999,477,-.40595554E-2,-.232462E-2,0
STARLINK-36993,2026-039J,2026-03-21T12:00:00.999648,15.53081478,.00018474,42.9997,343.3624,265.4792,200.7935,0,U,67994,999,477,-.28941905E-1,-.166515E-1,0
STARLINK-36968,2026-039K,2026-03-21T12:00:00.999648,15.50696225,.00015747,43.0001,344.2635,260.2085,201.0970,0,U,67995,999,477,-.4303039E-2,-.246044E-2,0
STARLINK-36979,2026-039L,2026-03-21T12:00:00.999648,15.54744874,.00015349,42.9998,343.2564,263.6105,245.2067,0,U,67996,999,477,-.31621656E-1,-.1902386E-1,0
STARLINK-36994,2026-039M,2026-03-21T12:00:00.999648,15.50608204,.00020212,42.9998,343.5998,256.3357,112.6105,0,U,67997,999,477,-.1891849E-2,-.109904E-2,0
STARLINK-36988,2026-039N,2026-03-21T12:00:00.999648,15.50588884,.00015812,42.9999,343.5423,242.2917,150.4043,0,U,67998,999,477,-.129743E-2,-.75751E-3,0
STARLINK-36926,2026-039P,2026-03-21T12:00:00.999648,15.50589119,.00014421,42.9997,343.5767,249.2686,129.0342,0,U,67999,999,477,-.15501757E-2,-.90274E-3,0
STARLINK-36931,2026-039Q,2026-03-21T12:00:00.999648,15.52999741,.00017578,42.9997,343.3034,265.1468,224.4730,0,U,68000,999,477,-.2966812E-1,-.1697935E-1,0
STARLINK-36903,2026-039R,2026-03-21T12:00:00.999648,15.50771066,.00021348,43.0000,343.5640,251.8583,131.8458,0,U,68001,999,477,-.64444589E-2,-.3639E-2,0
STARLINK-36898,2026-039S,2026-03-21T12:00:00.999648,15.51910660,.000159,42.9997,343.3403,266.2386,207.8087,0,U,68002,999,477,-.31132257E-1,-.1710767E-1,0
STARLINK-36862,2026-039T,2026-03-21T12:00:00.999648,15.50513265,.00016077,43.0000,343.4585,239.7361,186.0606,0,U,68003,999,477,.11819011E-2,.6945E-3,0
STARLINK-36888,2026-039U,2026-03-21T12:00:00.999648,15.50592919,.00012271,42.9997,343.5135,246.6614,157.4091,0,U,68004,999,477,-.11852398E-2,-.69294E-3,0
STARLINK-36910,2026-039V,2026-03-21T12:00:00.999648,15.53055585,.00016801,42.9995,343.2565,269.6861,238.5255,0,U,68005,999,477,-.28963236E-1,-.166475E-1,0
STARLINK-36889,2026-039W,2026-03-21T12:00:00.999648,15.50663530,.00011852,43.0000,343.5791,252.2294,124.8731,0,U,68006,999,477,-.30271331E-2,-.174549E-2,0
STARLINK-36592,2026-039X,2026-03-21T12:00:00.999648,15.52231465,.00015038,42.9998,343.2785,265.5844,233.1002,0,U,68007,999,477,-.33473523E-1,-.1843654E-1,0
STARLINK-36911,2026-039Y,2026-03-21T12:00:00.999648,15.50508660,.00013961,42.9996,343.3653,274.2929,189.2461,0,U,68008,999,477,.10405532E-2,.61026E-3,0
STARLINK-36956,2026-039Z,2026-03-21T12:00:00.999648,15.50586712,.0001975,42.9999,343.4306,256.4746,180.1667,0,U,68009,999,477,-.13959378E-2,-.81415E-3,0
STARLINK-36953,2026-039AA,2026-03-21T12:00:00.999648,15.57029775,.00015894,42.9998,342.9554,249.8718,18.5196,0,U,68010,999,477,-.29297449E-1,-.1918022E-1,0
STARLINK-36991,2026-039AB,2026-03-21T12:00:00.999648,15.50699719,.00021812,43.0000,344.1080,271.1844,251.1709,0,U,68011,999,477,-.43537224E-2,-.248903E-2,0
STARLINK-36936,2026-039AC,2026-03-21T12:00:00.999648,15.50614656,.00016696,43.0000,343.3911,264.8075,187.2571,0,U,68012,999,477,-.20757985E-2,-.12042E-2,0
STARLINK-36967,2026-039AD,2026-03-21T12:00:00.999648,15.50667651,.0001622,43.0002,344.0346,260.1171,292.1237,0,U,68013,999,477,-.34793096E-2,-.199967E-2,0
STARLINK-36985,2026-039AE,2026-03-21T12:00:00.999648,15.57519020,.0001703,42.9996,342.9078,253.3773,33.9900,0,U,68014,999,477,-.28804363E-1,-.1920735E-1,0
STARLINK-36335,2026-040A,2026-03-21T12:00:00.999648,15.75087292,.00017892,97.2840,29.5232,121.5316,258.1686,0,U,68015,999,427,.74547124E-3,.112036E-2,0
STARLINK-36923,2026-040B,2026-03-21T12:00:00.999648,15.75258304,.00015956,97.2854,29.5273,104.6416,281.0631,0,U,68016,999,432,-.11646463E-2,-.17093E-2,0
STARLINK-36568,2026-040C,2026-03-21T12:00:00.999648,15.75257680,.00013073,97.2853,29.5283,89.5868,300.1221,0,U,68017,999,432,-.15321421E-2,-.223444E-2,0
STARLINK-36930,2026-040D,2026-03-21T12:00:00.999648,15.75230330,.00016014,97.2850,29.5252,94.5273,287.1683,0,U,68018,999,432,-.10075165E-2,-.148098E-2,0
STARLINK-36921,2026-040E,2026-03-21T12:00:00.999648,15.75132988,.00015256,97.2842,29.5390,70.6414,333.0607,0,U,68019,999,432,.34410232E-3,.51378E-3,0
STARLINK-36928,2026-040F,2026-03-21T12:00:00.999648,15.75314962,.00010535,97.2842,29.5338,101.9334,295.7667,0,U,68020,999,432,-.23754459E-2,-.342461E-2,0
STARLINK-36858,2026-040G,2026-03-21T13:18:44.154144,15.80826224,.00015317,97.2794,29.7491,111.2783,248.8649,0,U,68021,999,323,.28136025E-3,.54113E-3,0
STARLINK-36916,2026-040H,2026-03-21T12:00:00.999648,15.75216668,.0001123,97.2851,29.5372,93.1002,316.5855,0,U,68022,999,432,-.70415171E-3,-.104008E-2,0
STARLINK-36871,2026-040J,2026-03-21T12:00:00.999648,15.75231340,.00016261,97.2851,29.5378,92.7189,318.9764,0,U,68023,999,432,-.10593006E-2,-.155576E-2,0
STARLINK-36891,2026-040K,2026-03-21T12:00:00.999648,15.75250015,.0001555,97.2850,29.5396,87.7072,328.0052,0,U,68024,999,432,-.14715455E-2,-.214766E-2,0
STARLINK-36378,2026-040L,2026-03-21T12:00:00.999648,15.75249452,.00010921,97.2850,29.5464,70.5163,353.1985,0,U,68025,999,427,-.91579948E-3,-.134936E-2,0
STARLINK-36884,2026-040M,2026-03-21T12:00:00.999648,15.75139275,.00013426,97.2850,29.5436,84.6907,337.0120,0,U,68026,999,432,.44785459E-3,.67049E-3,0
STARLINK-36940,2026-040N,2026-03-21T12:00:00.999648,15.75293781,.00012886,97.2855,29.5724,83.3059,28.4073,0,U,68027,999,442,-.19165283E-2,-.278142E-2,0
STARLINK-36253,2026-040P,2026-03-21T12:00:00.999648,15.62852174,.00019204,97.2857,29.2825,96.2451,72.4969,0,U,68028,999,442,-.24828681E-1,-.1970102E-1,0
STARLINK-36944,2026-040Q,2026-03-21T12:00:00.999648,15.75252096,.00012912,97.2856,29.5440,94.0698,333.6375,0,U,68029,999,432,-.11188205E-2,-.164284E-2,0
STARLINK-36942,2026-040R,2026-03-21T12:00:00.999648,15.75260415,.00013965,97.2853,29.5495,98.2757,333.4327,0,U,68030,999,432,-.15331509E-2,-.223617E-2,0
STARLINK-36913,2026-040S,2026-03-21T12:00:00.999648,15.75287418,.0001467,97.2849,29.5514,88.7901,346.9163,0,U,68031,999,432,-.17240696E-2,-.25095E-2,0
STARLINK-36935,2026-040T,2026-03-21T12:00:00.999648,15.75308876,.00014149,97.2864,29.5638,115.3265,348.3840,0,U,68032,999,442,-.22557759E-2,-.32578E-2,0
STARLINK-36947,2026-040U,2026-03-21T12:00:00.999648,15.75288324,.00017475,97.2848,29.5535,116.9496,322.7529,0,U,68033,999,432,-.14503782E-2,-.212103E-2,0
STARLINK-36939,2026-040V,2026-03-21T12:00:00.999648,15.75031805,.00026161,97.2848,29.5623,111.2242,344.5407,0,U,68034,999,432,-.46185474E-3,-.6802E-3,0
STARLINK-36943,2026-040W,2026-03-21T12:00:00.999648,15.75291016,.00014373,97.2857,29.5675,89.6024,12.1205,0,U,68035,999,437,-.18903655E-2,-.274439E-2,0
STARLINK-36906,2026-040X,2026-03-21T12:00:00.999648,15.75292536,.00016131,97.2851,29.5608,73.0869,18.6283,0,U,68036,999,432,-.15470348E-2,-.225904E-2,0
STARLINK-36388,2026-040Y,2026-03-21T12:00:00.999648,15.75281574,.00012731,97.2850,29.5647,49.5478,50.1693,0,U,68037,999,427,-.13136859E-2,-.19249E-2,0
