OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
2025-313BC,2025-313BC,2026-03-20T21:30:05.800608,15.30849394,.00089844,97.3964,156.4699,282.7725,77.2511,0,U,67298,999,968,.23573354E-2,.70858E-3,0
2025-313BD,2025-313BD,2026-03-21T03:11:34.038240,15.31770319,.0007885,97.3943,156.7545,285.3665,74.6705,0,U,67299,999,1259,.31246613E-2,.96976E-3,0
TIANHUI 7,2025-314A,2026-03-15T04:08:46.805280,15.26571174,.00013781,97.4078,150.7782,81.2194,278.9201,0,U,67300,999,1145,.32800853E-3,.8509E-4,0
SHIJIAN-29A (SJ-29A),2025-315A,2026-03-21T04:16:21.829152,1.00273046,.0002285,3.1727,97.3508,310.2105,268.3902,0,U,67302,999,73,0,-.64E-6,0
CSG-3,2026-001A,2026-03-21T07:12:26.541216,14.82160497,.0001371,97.8874,265.1704,87.0173,273.1197,0,U,67304,999,1144,.53518058E-4,.374E-5,0
STARLINK-36490,2026-002A,2026-03-21T04:57:21.846240,15.27602041,.00008297,42.9969,259.9334,279.8109,80.2649,0,U,67305,999,1290,.63291862E-3,.17207E-3,0
STARLINK-36488,2026-002B,2026-03-21T04:26:07.031904,15.27603654,.00022141,43.0014,260.6350,278.5277,81.5324,0,U,67306,999,1283,.8845264E-3,.24176E-3,0
STARLINK-36481,2026-002C,2026-03-20T21:49:08.253984,15.27609659,.00020896,43.0023,262.0026,285.7369,74.3252,0,U,67307,999,1279,.11415567E-2,.31314E-3,0
STARLINK-36449,2026-002D,2026-03-20T20:03:51.588000,15.27621899,.00017398,43.0013,262.3121,269.0799,90.9853,0,U,67308,999,1284,.73062998E-3,.19923E-3,0
STARLINK-36482,2026-002E,2026-03-21T05:23:15.849600,15.27599926,.00011723,43.0000,260.0670,266.2609,93.8108,0,U,67309,999,1284,.12106142E-2,.33222E-3,0
STARLINK-36491,2026-002F,2026-03-21T04:20:35.453760,15.27592242,.00019407,43.0021,260.6032,273.4195,86.6435,0,U,67310,999,1283,.14944488E-2,.41107E-3,0
STARLINK-36495,2026-002G,2026-03-21T05:08:28.057632,15.27578669,.00014466,43.0022,259.9920,280.0064,80.0624,0,U,67311,999,1300,.94387315E-3,.25801E-3,0
STARLINK-36485,2026-002H,2026-03-21T04:48:06.264000,15.27614042,.00021744,42.9996,259.8827,276.1592,83.9011,0,U,67312,999,1284,.93796551E-3,.25666E-3,0
STARLINK-36445,2026-002J,2026-03-21T04:31:40.973088,15.27634660,.00010803,42.9987,260.6619,300.2587,59.8158,0,U,67313,999,1299,.10825197E-2,.29696E-3,0
STARLINK-36476,2026-002K,2026-03-20T21:43:35.511168,15.27598394,.00016425,42.9996,261.9693,256.3105,103.7564,0,U,67314,999,1278,.89026468E-3,.24331E-3,0
STARLINK-36463,2026-002L,2026-03-20T21:13:59.118528,15.27586073,.00015961,43.0032,261.8180,271.8179,88.2490,0,U,67315,999,1285,.10145716E-2,.27767E-3,0
STARLINK-36461,2026-002M,2026-03-21T04:59:12.763104,15.27594796,.00011029,42.9995,259.9410,271.9815,88.0910,0,U,67316,999,1300,.75348909E-3,.20539E-3,0
STARLINK-36450,2026-002N,2026-03-21T04:33:30.373632,15.27572090,.00013878,42.9991,260.6737,292.3592,67.7113,0,U,67317,999,1299,.7774012E-3,.21187E-3,0
STARLINK-36498,2026-002P,2026-03-20T21:50:59.263296,15.27592261,.00016945,43.0003,262.0074,265.7084,94.3574,0,U,67318,999,1285,.11840789E-2,.32477E-3,0
STARLINK-36470,2026-002Q,2026-03-20T21:56:32.361216,15.27591215,.00015694,43.0002,262.0361,269.2443,90.8229,0,U,67319,999,1285,.36958436E-3,.9925E-4,0
STARLINK-36500,2026-002R,2026-03-21T04:39:03.709152,15.27600787,.00011181,42.9981,260.7015,278.4820,81.5905,0,U,67320,999,1289,.63712188E-3,.17322E-3,0
STARLINK-36462,2026-002S,2026-03-21T04:22:24.793824,15.27608985,.00020998,42.9979,260.6082,280.4346,79.6269,0,U,67321,999,1283,.10174128E-2,.27866E-3,0
STARLINK-36434,2026-002T,2026-03-21T04:27:57.742272,15.27614442,.00020497,42.9976,260.6380,283.0772,76.9851,0,U,67322,999,1283,.10639749E-2,.29164E-3,0
STARLINK-36497,2026-002U,2026-03-20T20:05:43.690272,15.27599944,.00017596,43.0005,262.3173,267.2217,92.8433,0,U,67323,999,1284,.64150108E-3,.17443E-3,0
STARLINK-36471,2026-002V,2026-03-21T05:10:17.842656,15.27607778,.00025748,43.0030,259.9997,268.2084,91.8473,0,U,67324,999,1284,.52938365E-3,.14346E-3,0
STARLINK-36473,2026-002W,2026-03-21T05:15:52.264224,15.27593438,.00012263,43.0010,260.0235,253.5701,106.5016,0,U,67325,999,1300,.12390517E-2,.34005E-3,0
STARLINK-36430,2026-002X,2026-03-21T04:44:24.201312,15.27612506,.00012527,42.9990,259.8566,278.1807,81.8903,0,U,67326,999,1300,.10299673E-2,.28217E-3,0
STARLINK-36501,2026-002Y,2026-03-21T04:53:39.729120,15.27601771,.00009856,42.9991,259.9089,275.5878,84.4861,0,U,67327,999,1284,.12022481E-2,.32991E-3,0
STARLINK-36489,2026-002Z,2026-03-20T20:24:14.266368,15.27592709,.00015072,42.9999,262.4136,267.2429,92.8250,0,U,67328,999,1294,.75606847E-3,.2061E-3,0
STARLINK-36496,2026-002AA,2026-03-21T05:26:57.259104,15.27616819,.00031581,43.0048,260.0812,269.0448,91.0042,0,U,67329,999,1282,.96727483E-3,.26483E-3,0
STARLINK-36483,2026-002AB,2026-03-20T18:59:20.932800,15.27589608,.00014099,42.9991,262.8326,276.6280,83.4412,0,U,67330,999,1293,.70916587E-3,.19309E-3,0
STARLINK-36494,2026-002AC,2026-03-20T12:16:48.903168,15.27580609,.00019635,42.9986,264.1684,158.4567,201.6367,0,U,67331,999,1289,.85509232E-3,.23344E-3,0
STARLINK-36492,2026-002AD,2026-03-21T04:35:21.947136,15.27630940,.00026175,42.9977,260.6754,265.0430,95.0123,0,U,67332,999,1299,.85461123E-3,.23367E-3,0
STARLINK-36427,2026-002AE,2026-03-20T18:37:08.224896,15.27585306,.000222,43.0006,262.7037,267.3841,92.6756,0,U,67333,999,1283,.99888E-3,.27332E-3,0
STARLINK-35343,2026-003A,2026-03-20T22:30:46.219680,15.27572252,.0001086,43.0013,163.5883,260.9932,99.0797,0,U,67334,999,1054,.58836128E-3,.1596E-3,0
STARLINK-36486,2026-003B,2026-03-20T21:59:17.571840,15.27592075,.00012684,43.0006,163.4193,277.6265,82.4443,0,U,67335,999,1054,.54501471E-3,.14771E-3,0
STARLINK-36480,2026-003C,2026-03-20T22:41:50.842176,15.27597322,.00017698,43.0033,163.6489,276.3974,83.6676,0,U,67336,999,1054,.6230054E-3,.1693E-3,0
STARLINK-36410,2026-003D,2026-03-20T15:16:59.253024,15.27581454,.0001765,43.0059,165.6307,271.9315,88.1335,0,U,67337,999,1049,.54407E-3,.1474E-3,0
STARLINK-36413,2026-003E,2026-03-20T22:56:39.916320,15.27614497,.00008639,43.0045,163.7247,71.8392,288.2554,0,U,67338,999,1054,.86401842E-3,.23615E-3,0
STARLINK-36451,2026-003F,2026-03-20T22:36:17.585280,15.27607966,.00020618,43.0040,163.6149,271.8051,88.2565,0,U,67339,999,1054,.87119197E-3,.23809E-3,0
STARLINK-36339,2026-003G,2026-03-20T22:25:12.044352,15.27581805,.00013255,43.0012,163.5586,283.6676,76.4028,0,U,67340,999,1054,.44609787E-3,.12034E-3,0
STARLINK-36453,2026-003H,2026-03-20T22:19:38.396064,15.27601039,.00017233,42.9996,163.5276,271.9041,88.1613,0,U,67341,999,1054,.6925991E-3,.18858E-3,0
STARLINK-36432,2026-003J,2026-03-20T15:31:35.390496,15.27574021,.00015992,43.0017,164.8377,263.5938,96.4731,0,U,67342,999,1050,.79677169E-3,.21724E-3,0
STARLINK-36458,2026-003K,2026-03-20T22:10:23.455776,15.27591362,.00009862,42.9990,163.4767,269.3320,90.7418,0,U,67343,999,1054,.51796924E-3,.14023E-3,0
STARLINK-36422,2026-003L,2026-03-20T21:53:43.858752,15.27581976,.00020322,43.0041,163.3875,266.2604,93.8015,0,U,67344,999,1054,.12518751E-2,.3435E-3,0
STARLINK-35676,2026-003M,2026-03-20T22:04:50.419200,15.27595512,.00012024,42.9989,163.4466,268.6748,91.3966,0,U,67345,999,1054,.57056072E-3,.15479E-3,0
STARLINK-36472,2026-003N,2026-03-20T22:52:57.537408,15.27608603,.00002845,43.0037,163.7047,356.3623,3.7226,0,U,67346,999,1053,.93821348E-3,.25668E-3,0
STARLINK-36420,2026-003P,2026-03-20T06:56:35.088864,15.27587734,.0001292,43.0015,167.3151,251.4969,108.5742,0,U,67347,999,1044,.34143E-3,.9147E-4,0
STARLINK-36467,2026-003Q,2026-03-20T22:43:42.109824,15.27595839,.00014434,43.0027,163.6553,273.5361,86.5325,0,U,67348,999,1054,.62725547E-3,.17047E-3,0
STARLINK-36457,2026-003R,2026-03-20T22:21:29.657664,15.27591421,.000101,42.9999,163.5365,276.7930,83.2807,0,U,67349,999,1054,.88543227E-3,.24191E-3,0
STARLINK-36475,2026-003S,2026-03-20T22:01:08.327136,15.27591729,.00012369,42.9990,163.4259,262.2709,97.8003,0,U,67350,999,1054,.55172552E-3,.14956E-3,0
STARLINK-36478,2026-003T,2026-03-20T12:25:06.218112,15.27596613,.00013482,43.0000,165.5845,255.2942,104.7761,0,U,67351,999,1048,.11945784E-2,.32773E-3,0
STARLINK-36479,2026-003U,2026-03-20T15:24:09.767808,15.27593064,.00016045,43.0015,164.7972,282.5192,77.5480,0,U,67352,999,1050,.62013304E-3,.16848E-3,0
STARLINK-36474,2026-003V,2026-03-20T15:18:49.323168,15.27596445,.0001422,43.0027,165.6388,266.5354,93.5335,0,U,67353,999,1049,.54928E-3,.14891E-3,0
STARLINK-36448,2026-003W,2026-03-20T22:32:35.761920,15.27598406,.00017024,43.0028,163.5935,270.9913,89.0743,0,U,67354,999,1054,.61458612E-3,.16698E-3,0
STARLINK-36477,2026-003X,2026-03-20T15:13:16.190688,15.27624005,.0001713,43.0043,165.6097,280.2617,79.8041,0,U,67355,999,1049,.83353E-3,.22776E-3,0
STARLINK-36429,2026-003Y,2026-03-19T15:35:23.578080,15.27617132,.00021107,43.0038,171.1192,272.9616,87.0994,0,U,67356,999,1034,.1005233E-2,.27535E-3,0
STARLINK-36456,2026-003Z,2026-03-20T22:27:02.725344,15.27595257,.00013759,42.9984,163.5630,271.7686,88.3008,0,U,67357,999,1054,.59496242E-3,.16154E-3,0
STARLINK-36466,2026-003AA,2026-03-20T21:55:35.191200,15.27593783,.00012953,43.0005,163.3948,263.5287,96.5417,0,U,67358,999,1054,.56876937E-3,.15429E-3,0
STARLINK-36499,2026-003AB,2026-03-20T15:20:40.202016,15.27597363,.00013,43.0015,165.6473,264.8407,95.2296,0,U,67359,999,1049,.58334E-3,.15833E-3,0
STARLINK-36469,2026-003AC,2026-03-20T15:15:06.990912,15.27598401,.0001402,43.0029,165.6168,263.2166,96.8526,0,U,67360,999,1049,.59668E-3,.16202E-3,0
STARLINK-35306,2026-003AD,2026-03-20T22:17:47.436000,15.27597534,.00013734,42.9965,163.5090,278.2769,81.7927,0,U,67361,999,1054,.53447902E-3,.14482E-3,0
STARLINK-36428,2026-003AE,2026-03-20T22:14:05.406144,15.27591438,.00011343,43.0016,163.4924,274.0932,85.9790,0,U,67362,999,1054,.55152656E-3,.14951E-3,0
LEMUR-2 FIKRETDENGIZ,2026-004A,2026-03-21T05:49:36.847776,14.87547323,.0010644,97.8025,80.2028,73.3473,286.8911,0,U,67363,999,1020,.60499314E-3,.5444E-4,0
LEMUR-2-CALLUM-K-J,2026-004B,2026-03-21T05:48:11.937312,14.87366976,.00101249,97.8062,80.2302,64.3173,295.9087,0,U,67364,999,1021,.41631226E-3,.3711E-4,0
LEMUR-2-MARIO-SOUSA,2026-004C,2026-03-21T05:40:05.273760,14.87707231,.00103655,97.7987,80.1939,76.7988,283.4384,0,U,67365,999,1021,.57832652E-3,.5222E-4,0
TWILIGHT-1 OBJECT D,2026-004D,2026-03-20T23:15:02.222208,14.87628562,.00104936,97.8027,79.9463,70.0476,290.1870,0,U,67366,999,1017,.52698046E-3,.4744E-4,0
LEMUR-2-SONNENBLUME,2026-004E,2026-03-21T05:32:34.772064,14.87808264,.00097474,97.7998,80.1942,75.8435,284.3864,0,U,67367,999,1021,.61204007E-3,.5543E-4,0
LEMUR-2-WOBLER,2026-004F,2026-03-21T05:31:46.725024,14.87793462,.00098366,97.8049,80.2381,66.6393,293.5857,0,U,67368,999,1021,.57693967E-3,.522E-4,0
TWILIGHT-1 OBJECT G,2026-004G,2026-03-21T05:40:18.609600,14.87406026,.00091273,97.7987,80.1822,80.4039,279.8208,0,U,67369,999,1021,.60022719E-3,.5381E-4,0
LEMUR-2-GRAM-E-SUE,2026-004H,2026-03-20T22:56:14.405856,14.87930312,.00089569,97.7979,79.9297,78.7705,281.4518,0,U,67370,999,1017,.56206313E-3,.51E-4,0
UMBRA-12,2026-004J,2026-03-21T06:31:55.061184,14.88455004,.0007835,97.8018,80.3156,68.3411,291.8640,0,U,67371,999,1022,.71411657E-3,.658E-4,0
ICEYE-X63,2026-004K,2026-03-21T06:30:47.522304,14.88105530,.00057104,97.8003,80.3017,68.1276,292.0547,0,U,67372,999,1022,.43377172E-3,.3939E-4,0
ICEYE-X64,2026-004L,2026-03-21T05:20:18.908448,14.87707857,.00075054,97.8018,80.2224,71.2109,288.9921,0,U,67373,999,1021,.42696135E-3,.3839E-4,0
AETHER-3,2026-004M,2026-03-21T06:34:31.586880,14.88042697,.00059512,97.8000,80.2961,67.7057,292.4790,0,U,67374,999,1022,.41297207E-3,.3741E-4,0
AETHER-4,2026-004N,2026-03-21T06:32:54.780000,14.88060721,.00063199,97.8041,80.3275,62.0445,298.1410,0,U,67375,999,1022,.97301554E-4,.84E-5,0
AETHER-5,2026-004P,2026-03-21T00:15:54.234432,14.87905142,.00068727,97.8032,80.0501,66.4267,293.7670,0,U,67376,999,1018,.46338294E-3,.4191E-4,0
AETHER-6,2026-004Q,2026-03-21T06:31:55.844832,14.88076798,.00062963,97.8037,80.3277,61.8422,298.3430,0,U,67377,999,1021,.42523958E-3,.3858E-4,0
AETHER-7,2026-004R,2026-03-20T22:43:55.392960,14.87821966,.00064847,97.8011,79.9593,73.7289,286.4640,0,U,67378,999,1016,.91516203E-4,.782E-5,0
AETHER-8,2026-004S,2026-03-20T22:43:09.897312,14.87836411,.00068752,97.8015,79.9643,69.9437,290.2519,0,U,67379,999,1016,.92247936E-4,.789E-5,0
AETHER-9,2026-004T,2026-03-21T06:40:44.949792,14.87941965,.00063883,97.8009,80.2947,69.4982,290.6920,0,U,67380,999,1021,.95584997E-4,.822E-5,0
AETHER-10,2026-004U,2026-03-21T06:29:51.919584,14.88127884,.00065168,97.8046,80.3346,61.4604,298.7268,0,U,67381,999,1021,.10980519E-3,.957E-5,0
AETHER-11,2026-004V,2026-03-21T06:28:08.460768,14.88130156,.00059291,97.8037,80.3279,60.4843,299.6964,0,U,67382,999,1021,.9815613E-4,.849E-5,0
AETHER-12,2026-004W,2026-03-21T00:18:54.091584,14.87854379,.0006735,97.8012,80.0283,70.8411,289.3534,0,U,67383,999,1017,.9345869E-4,.801E-5,0
CAPELLA-19 (ACADIA-9),2026-004X,2026-03-21T05:29:17.514816,14.86647037,.00014565,97.8009,80.2077,92.1389,267.9994,0,U,67384,999,1020,.63276676E-3,.5567E-4,0
CAPELLA-18 (ACADIA-8),2026-004Y,2026-03-21T06:00:02.999808,14.87992566,.00026876,97.8015,80.3422,84.9322,275.0394,0,U,67385,999,338,.20373647E-3,.1815E-4,0
TWILIGHT-1 OBJECT Z,2026-004Z,2026-03-21T06:05:26.198016,14.88526325,.00042202,97.8006,80.3248,67.7038,292.4626,0,U,67386,999,1021,.17957456E-3,.1615E-4,0
LEMUR-2-KATIE,2026-004AA,2026-03-21T05:34:37.808256,14.89291928,.00042739,97.8047,80.3869,47.1271,313.0305,0,U,67387,999,1021,.60331241E-3,.5664E-4,0
LEMUR-2-HCS-BAZUS,2026-004AB,2026-03-21T05:29:04.928064,14.89324440,.00035308,97.8036,80.3836,46.1002,314.0506,0,U,67388,999,1021,.57098879E-3,.5362E-4,0
HYDRA-2,2026-004AC,2026-03-21T06:27:03.242592,15.17661248,.00015429,97.4597,80.5643,306.8741,53.2351,0,U,67389,999,1041,.26355079E-3,.524E-4,0
CONNECTA IOT-16,2026-004AD,2026-03-20T22:51:17.524224,15.16985467,.00018306,97.4593,80.2235,301.7902,58.3153,0,U,67390,999,1036,.16713057E-3,.3234E-4,0
FLAMINGO-1,2026-004AE,2026-03-20T22:28:55.675200,15.17497835,.00032881,97.4551,80.1995,280.4797,79.6066,0,U,67391,999,1036,.99245499E-4,.1922E-4,0
HAWK-13A,2026-004AF,2026-03-20T23:23:07.814400,15.18345251,.00037987,97.4443,80.1681,285.4570,74.6244,0,U,67392,999,1037,.25990571E-3,.5271E-4,0
HAWK-13C,2026-004AG,2026-03-20T23:22:56.094240,15.18337386,.00037209,97.4588,80.3697,292.3549,67.7291,0,U,67393,999,1037,.23435882E-3,.4744E-4,0
TWILIGHT-1 OBJECT AH,2026-004AH,2026-03-20T22:59:13.821504,15.18603498,.00071517,97.4491,80.2736,287.6713,72.3740,0,U,67394,999,1037,.26655672E-3,.545E-4,0
PANDORA,2026-004AJ,2026-03-20T22:38:43.463904,14.87899622,.00066701,97.8042,79.9877,66.3977,293.7939,0,U,67395,999,1015,.10332175E-3,.892E-5,0
HAWK-13B,2026-004AK,2026-03-21T05:42:21.454848,15.18342249,.00049813,97.4529,80.5450,286.1460,73.9225,0,U,67396,999,1041,.25029931E-3,.5073E-4,0
CARBSAR,2026-004AL,2026-03-21T05:40:42.431808,15.18478019,.0003887,97.4549,80.5658,291.6619,68.4201,0,U,67397,999,1041,.35444046E-3,.7241E-4,0
TOMORROW-S10,2026-004AM,2026-03-21T05:36:22.548384,15.18419823,.00051024,97.4586,80.6025,302.3549,57.7191,0,U,67398,999,1041,.20540072E-3,.416E-4,0
TOMORROW-S11,2026-004AN,2026-03-20T23:04:13.135296,15.18648802,.00057673,97.4576,80.3440,302.5368,57.5309,0,U,67399,999,1037,.19356754E-3,.3943E-4,0
CONNECTA IOT-13,2026-004AP,2026-03-21T05:43:43.743072,15.17345077,.00074491,97.4569,80.5833,298.9307,61.1179,0,U,67400,999,1041,.15454542E-3,.3018E-4,0
CONNECTA IOT-14,2026-004AQ,2026-03-21T06:51:58.582080,15.17978287,.00080372,97.4514,80.6211,290.9926,69.0448,0,U,67401,999,1042,.17066714E-3,.3402E-4,0
CONNECTA IOT-15,2026-004AR,2026-03-20T23:07:05.787552,15.16684906,.00012128,97.4576,80.1917,269.2509,90.8585,0,U,67402,999,1035,.15704806E-3,.3009E-4,0
SHIJIAN-29B (SJ-29B),2025-315C,2026-03-21T00:47:21.530112,1.00273015,.00046635,3.1723,97.3393,323.6420,202.6350,0,U,67403,999,80,0,-.64E-6,0
STARLINK-36484,2026-005A,2026-03-20T15:13:00.107328,15.27606470,.0001411,43.0002,175.8890,286.1759,73.8937,0,U,67404,999,1037,.76815E-3,.20953E-3,0
STARLINK-36452,2026-005B,2026-03-20T07:14:49.370784,15.27595723,.0002334,43.0000,177.6892,284.3829,75.6764,0,U,67405,999,1032,.62981E-3,.17118E-3,0
STARLINK-36409,2026-005C,2026-03-20T14:25:08.101344,15.27622013,.0001239,42.9996,176.5010,253.2691,106.8024,0,U,67406,999,1036,.15868E-2,.43719E-3,0
STARLINK-36510,2026-005D,2026-03-20T23:40:47.543232,15.27595011,.00012576,42.9995,174.2317,261.5494,98.5215,0,U,67407,999,1042,.69196062E-3,.18837E-3,0
STARLINK-36509,2026-005E,2026-03-20T07:37:01.540416,15.27587729,.0000571,42.9959,177.8097,243.3249,116.7544,0,U,67408,999,1031,.36655E-3,.9841E-4,0
STARLINK-36507,2026-005F,2026-03-20T14:36:12.837888,15.27598045,.0001297,43.0004,176.5546,274.2835,85.7869,0,U,67409,999,1036,.78902E-3,.21525E-3,0
STARLINK-36508,2026-005G,2026-03-20T22:41:48.966432,15.27598751,.00022373,42.9977,174.7890,53.3794,306.7263,0,U,67410,999,1041,.67727006E-3,.18433E-3,0
STARLINK-36503,2026-005H,2026-03-20T23:24:08.382528,15.27590857,.00012882,43.0017,174.1408,264.5967,95.4738,0,U,67411,999,1042,.78527364E-3,.21417E-3,0
STARLINK-36446,2026-005J,2026-03-20T23:33:24.312096,15.27618645,.00011477,43.0006,174.1970,254.5447,105.5278,0,U,67412,999,1042,.10594972E-2,.29042E-3,0
STARLINK-36442,2026-005K,2026-03-20T15:16:42.221856,15.27596756,.0001147,42.9992,175.9006,268.2293,91.8428,0,U,67413,999,1037,.66714E-3,.18151E-3,0
STARLINK-36506,2026-005L,2026-03-20T15:24:06.317856,15.27595226,.00013946,43.0003,175.9364,266.4038,93.6654,0,U,67414,999,1037,.6288141E-3,.1709E-3,0
STARLINK-36468,2026-005M,2026-03-20T16:21:28.066176,15.27598402,.00018684,43.0015,176.2415,268.1388,91.9250,0,U,67415,999,1037,.70153938E-3,.19104E-3,0
STARLINK-36487,2026-005N,2026-03-20T16:14:04.220736,15.27604438,.00017914,43.0008,176.2081,279.3316,80.7333,0,U,67416,999,1037,.92783889E-3,.25377E-3,0
STARLINK-36374,2026-005P,2026-03-20T17:29:42.820512,15.27594210,.00012345,43.0003,175.7367,256.9008,103.1706,0,U,67417,999,1038,.42608671E-3,.11486E-3,0
STARLINK-36455,2026-005Q,2026-03-20T23:35:14.173152,15.27598730,.00018556,43.0013,174.1999,268.7400,91.3239,0,U,67418,999,1042,.6642095E-3,.18071E-3,0
STARLINK-36424,2026-005R,2026-03-20T15:22:15.176352,15.27604852,.00015946,43.0013,175.9322,273.1601,86.9069,0,U,67419,999,1037,.96866972E-3,.2651E-3,0
STARLINK-35564,2026-005S,2026-03-20T23:42:38.585376,15.27600810,.00012777,43.0012,174.2350,264.6862,95.3844,0,U,67420,999,1042,.74362743E-3,.2027E-3,0
STARLINK-36431,2026-005T,2026-03-20T13:11:18.687840,15.27586736,.00021727,43.0001,176.9742,277.2560,82.8045,0,U,67421,999,1035,.72746896E-3,.19815E-3,0
STARLINK-36418,2026-005U,2026-03-20T13:36:59.885856,15.27594147,.00007675,42.9957,176.2380,271.7386,88.3378,0,U,67422,999,1036,.7896074E-3,.21539E-3,0
STARLINK-36465,2026-005V,2026-03-20T16:08:30.912000,15.27608982,.00021672,42.9989,176.1785,262.4984,97.5621,0,U,67423,999,1037,.14696547E-2,.40439E-3,0
STARLINK-36362,2026-005W,2026-03-21T00:00:00.999648,15.27609652,.00016033,43.0019,174.1426,273.7233,166.8979,0,U,67424,999,591,-.18395821E-3,-.5325E-4,0
STARLINK-36447,2026-005X,2026-03-20T23:27:50.105664,15.27597387,.00018417,43.0035,174.1658,274.0584,86.0058,0,U,67425,999,1042,.63310837E-3,.1721E-3,0
STARLINK-36146,2026-005Y,2026-03-20T22:43:38.292672,15.27605991,.00026967,43.0006,174.7892,278.2006,81.8539,0,U,67426,999,1040,.62911685E-3,.17104E-3,0
STARLINK-36459,2026-005Z,2026-03-20T16:15:54.334080,15.27551831,.00015789,43.0014,176.2125,270.8350,89.2320,0,U,67427,999,1036,.11203126E-2,.30668E-3,0
STARLINK-36464,2026-005AA,2026-03-20T23:29:41.546976,15.27592484,.00007532,43.0013,174.1696,286.1748,73.9020,0,U,67428,999,1041,.92626389E-3,.25324E-3,0
STARLINK-36513,2026-005AB,2026-03-20T17:03:47.915136,15.27629770,.0000442,42.9966,175.5943,188.0650,172.0194,0,U,67429,999,1037,.12431E-2,.34157E-3,0
STARLINK-36515,2026-005AC,2026-03-20T17:35:16.022976,15.27589277,.00015595,43.0002,175.7627,257.4763,102.5915,0,U,67430,999,1037,.41857978E-3,.11277E-3,0
STARLINK-36443,2026-005AD,2026-03-21T00:00:00.999648,15.27622726,.00012712,43.0004,173.8583,268.1306,285.6713,0,U,67431,999,586,-.59025931E-3,-.1649E-3,0
STARLINK-36460,2026-005AE,2026-03-20T22:47:20.254272,15.27595873,.00016562,42.9990,174.8026,271.7571,88.3091,0,U,67432,999,1040,.66962011E-3,.18219E-3,0
YAOGAN-50 01,2026-006A,2026-03-20T23:04:52.664160,13.83246384,.00011037,142.0328,149.4160,285.2716,74.7881,0,U,67433,999,921,.10699231E-3,.306E-5,0
HULIANWANG DIGUI-137,2026-007A,2026-03-21T04:42:07.398144,13.29326884,.00001151,50.0100,41.4058,72.5146,287.5739,0,U,67435,999,908,-.24586777E-3,-.238E-5,0
HULIANWANG DIGUI-138,2026-007B,2026-03-21T03:17:55.824288,13.29328207,.00000546,50.0093,41.7488,25.8116,334.2759,0,U,67436,999,907,-.54285654E-4,-.149E-5,0
HULIANWANG DIGUI-139,2026-007C,2026-03-21T04:54:08.903808,13.29328145,.00000898,50.0039,41.4174,55.0208,305.0673,0,U,67437,999,908,.57729024E-4,-.97E-6,0
HULIANWANG DIGUI-140,2026-007D,2026-03-21T05:18:12.214080,13.29327293,.00000726,50.0066,41.5177,61.7311,298.3568,0,U,67438,999,908,.81856052E-4,-.86E-6,0
HULIANWANG DIGUI-141,2026-007E,2026-03-21T04:30:05.134752,13.29327165,.0000067,50.0064,41.3427,79.4601,280.6279,0,U,67439,999,908,-.14605113E-3,-.192E-5,0
HULIANWANG DIGUI-142,2026-007F,2026-03-21T04:18:03.093408,13.29327539,.00000733,50.0138,41.3475,70.0985,289.9895,0,U,67440,999,908,-.2896066E-4,-.137E-5,0
HULIANWANG DIGUI-143,2026-007G,2026-03-18T21:58:15.865824,13.29340656,.00002493,50.0133,49.3817,88.4364,271.6537,0,U,67441,999,878,.89130316E-4,-.83E-6,0
HULIANWANG DIGUI-144,2026-007H,2026-03-21T03:54:00.025920,13.29326860,.00000862,50.0115,41.2435,86.9296,273.1586,0,U,67442,999,908,.87097524E-4,-.84E-6,0
HULIANWANG DIGUI-145,2026-007J,2026-03-21T05:30:13.486464,13.29327204,.00000354,50.0104,40.9333,38.5422,321.5453,0,U,67443,999,909,.9877095E-4,-.78E-6,0
STARLINK-36542,2026-008A,2026-03-20T10:38:23.776800,15.27577539,.00017777,43.0014,144.7788,251.6611,108.4047,0,U,67445,999,1121,.6308665E-3,.17137E-3,0
STARLINK-36539,2026-008B,2026-03-20T15:41:12.581376,15.27603842,.00017341,43.0004,143.7741,263.0243,97.0411,0,U,67446,999,1124,.113789E-2,.31206E-3,0
STARLINK-36440,2026-008C,2026-03-20T20:29:01.179168,15.27595110,.00007201,42.9955,141.8168,317.1864,42.8931,0,U,67447,999,1128,.72603605E-3,.1978E-3,0
STARLINK-36423,2026-008D,2026-03-20T21:00:28.275264,15.27610396,.00017478,42.9975,141.9971,278.1679,81.8975,0,U,67448,999,1128,.7138437E-3,.19452E-3,0
STARLINK-36519,2026-008E,2026-03-20T21:22:40.558080,15.27583246,.00004845,43.0009,142.1054,195.3102,164.7735,0,U,67449,999,1128,.95808937E-4,.2376E-4,0
STARLINK-36525,2026-008F,2026-03-20T21:17:07.845504,15.27592518,.00011512,43.0010,142.0818,271.1260,88.9460,0,U,67450,999,1128,.59149884E-3,.16056E-3,0
