norad_id,object_name,object_type,epoch_utc,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,altitude_km
46112,BSAT-4B,Active,2026-03-21T19:03:26.236012+00:00,-34534.717046,-24200.024907,36.710106,1.76390886,-2.51795354,0.00142663,35798.77
46113,MEV-2,Active,2026-03-21T19:03:26.236012+00:00,-10310.5533,40881.859359,-13.269924,-2.98159384,-0.75174021,0.00130109,35791.0
46114,GALAXY 30 (G-30),Active,2026-03-21T19:03:26.236012+00:00,39654.135375,-14308.92855,9.644348,1.04354789,2.89278858,-0.00225101,35785.8
46117,STARLINK-1585,Active,2026-03-21T19:03:26.236012+00:00,-5525.678474,-2586.339843,2699.432767,4.29600126,-3.60304842,5.32803691,300.52
46119,STARLINK-1593,Active,2026-03-21T19:03:26.236012+00:00,1812.572159,-3608.046517,5353.849096,6.75732033,3.70659164,0.21160838,334.75
46127,STARLINK-1621,Active,2026-03-21T19:03:26.236012+00:00,6681.074824,539.020227,-257.943395,-0.60572156,4.60255463,-6.15539052,336.74
46128,STARLINK-1622,Active,2026-03-21T19:03:26.236012+00:00,6063.06189,-2663.843345,1290.540324,2.96442523,3.84268217,-5.96479284,376.02
46129,STARLINK-1623,Active,2026-03-21T19:03:26.236012+00:00,-6227.483396,-2573.914625,766.039352,2.41357441,-4.02058422,6.06815388,410.84
46130,STARLINK-1624,Active,2026-03-21T19:03:26.236012+00:00,4322.904957,2754.966166,-4377.304455,-5.84365315,3.48102861,-3.57561014,369.78
46131,STARLINK-1625,Active,2026-03-21T19:03:26.236012+00:00,5530.30077,-1826.158783,3267.258762,4.27673036,4.19589553,-4.87798912,306.88
46141,STARLINK-1596,Active,2026-03-21T19:03:26.236012+00:00,1971.018239,-4082.45439,5066.510629,7.29274905,0.78175906,-2.20212779,427.59
46142,STARLINK-1597,Active,2026-03-21T19:03:26.236012+00:00,3681.447347,-1767.368936,5392.579261,3.78701208,6.6649547,-0.40469818,393.36
46144,STARLINK-1606,Active,2026-03-21T19:03:26.236012+00:00,3301.215066,4231.448127,-4096.014105,-6.45511376,1.16988581,-3.99403632,380.33
46146,STARLINK-1608,Active,2026-03-21T19:03:26.236012+00:00,-1196.171913,-6663.494732,1061.277902,4.72375002,0.11473009,5.99136019,481.69
46155,STARLINK-1667,Active,2026-03-21T19:03:26.236012+00:00,3329.745118,3038.329098,-5023.034643,-6.49641156,3.43957828,-2.22720499,378.04
46156,STARLINK-1545,Active,2026-03-21T19:03:26.236012+00:00,5139.544357,3686.814896,-2379.645111,-4.5564702,2.80009863,-5.51048178,386.98
46157,STARLINK-1587,Active,2026-03-21T19:03:26.236012+00:00,855.351452,3957.199768,-5195.269314,-7.17669827,2.82452054,0.97740216,215.49
46159,STARLINK-1595,Active,2026-03-21T19:03:26.236012+00:00,-1589.936465,-6124.704906,2455.893796,5.31824059,0.81921275,5.45935528,416.59
46160,STARLINK-1598,Active,2026-03-21T19:03:26.236012+00:00,4684.754715,4906.758254,-160.832432,-3.4307011,3.07917421,-6.12598577,414.95
46164,STARLINK-1612,Active,2026-03-21T19:03:26.236012+00:00,3571.773013,-4708.079847,3138.839144,5.79462342,1.05701973,-4.98853895,320.48
46167,STARLINK-1626,Active,2026-03-21T19:03:26.236012+00:00,4732.392559,4480.003064,1837.092986,-2.10962127,4.60398669,-5.77058493,399.59
46168,STARLINK-1627,Active,2026-03-21T19:03:26.236012+00:00,5646.478063,-3080.452448,1954.676685,3.85703511,3.40785721,-5.73111979,351.55
46171,STARLINK-1633,Active,2026-03-21T19:03:26.236012+00:00,-5339.622527,1225.452934,-3960.089939,-4.21032971,-4.87830317,4.17564832,388.85
46172,STARLINK-1635,Active,2026-03-21T19:03:26.236012+00:00,-5946.69372,525.743428,-3162.227902,-3.07933003,-4.97374921,4.97923881,384.68
46173,STARLINK-1640,Active,2026-03-21T19:03:26.236012+00:00,-2701.939471,-6153.476348,892.805243,4.58207284,-1.12730828,6.0456913,408.59
46174,STARLINK-1641,Active,2026-03-21T19:03:26.236012+00:00,5508.390693,2953.537946,2651.87315,-0.35956895,5.48527626,-5.34168056,418.56
46232,GAOFEN-9 05,Active,2026-03-21T19:03:26.236012+00:00,2964.972997,-3289.394903,5220.867715,2.72767495,-5.24101433,-4.82997733,475.07
46265,SAOCOM 1B,Active,2026-03-21T19:03:26.236012+00:00,883.870489,-1544.329347,-6779.385687,-0.49286054,-7.34028477,1.60844305,638.01
46266,GNOMES-1,Active,2026-03-21T19:03:26.236012+00:00,-1.501885,2481.268767,-6492.623174,2.88258303,-6.5334739,-2.49467355,579.6
46267,TYVAK-0172,Active,2026-03-21T19:03:26.236012+00:00,-5340.783087,3957.03671,-954.582174,1.48623504,0.19926829,-7.55801414,344.16
46274,ION-MK01,Active,2026-03-21T19:03:26.236012+00:00,3058.658597,-1844.6839,-5641.710259,-6.36198166,1.72634933,-4.01578857,306.36
46275,ATHENA,Active,2026-03-21T19:03:26.236012+00:00,-2702.185269,2714.682401,5617.231144,5.5616509,-3.17222733,4.19850144,427.87
46277,NEMO-HD,Active,2026-03-21T19:03:26.236012+00:00,1841.118411,-2317.120733,-6149.463622,-5.82360906,3.78106395,-3.16916345,453.56
46278,GHGSAT-C1,Active,2026-03-21T19:03:26.236012+00:00,3064.252534,-1676.055129,-5785.978631,-6.4829482,1.42068685,-3.84611013,387.43
46320,NAPA-1,Active,2026-03-21T19:03:26.236012+00:00,5687.347433,-2552.023428,2641.05807,2.28428354,-2.17837536,-6.99660927,399.08
46326,STARLINK-1654,Active,2026-03-21T19:03:26.236012+00:00,-3943.689277,2102.884233,-5042.329211,-1.13737145,-7.29159507,-2.14776342,366.94
46328,STARLINK-1686,Active,2026-03-21T19:03:26.236012+00:00,3566.585762,4979.865999,2787.553912,-2.73480384,4.91104248,-5.25730409,358.79
46329,STARLINK-1695,Active,2026-03-21T19:03:26.236012+00:00,-3553.582887,-2600.423532,-5156.940301,2.41371276,-7.02472849,1.87548804,410.16
46331,STARLINK-1719,Active,2026-03-21T19:03:26.236012+00:00,2816.297613,-5662.07016,2393.490737,3.49066034,4.06786457,5.50274318,390.61
46335,STARLINK-1727,Active,2026-03-21T19:03:26.236012+00:00,1870.801539,-6274.147766,1551.248062,4.15827885,2.70257173,5.89302986,357.39
46338,STARLINK-1752,Active,2026-03-21T19:03:26.236012+00:00,3350.13335,-3104.707631,4814.080724,2.59983196,6.82443748,2.59167849,265.11
46340,STARLINK-1759,Active,2026-03-21T19:03:26.236012+00:00,1993.211936,-5987.307042,2415.681854,4.02803414,3.56447779,5.48764984,385.94
46342,STARLINK-1762,Active,2026-03-21T19:03:26.236012+00:00,-5634.688893,2390.579024,-3091.547661,0.34103116,-5.70626156,-5.04333854,486.28
46343,STARLINK-1764,Active,2026-03-21T19:03:26.236012+00:00,2566.441464,6029.173172,1578.962493,-3.81803477,3.17265172,-5.87679973,369.23
46344,STARLINK-1765,Active,2026-03-21T19:03:26.236012+00:00,679.325395,5842.171586,-3131.116868,-5.54051231,-2.0367338,-4.99746385,292.06
46347,STARLINK-1547,Active,2026-03-21T19:03:26.236012+00:00,3339.898721,-2443.615766,5321.754373,5.42585695,5.3669167,-0.94029927,370.46
46348,STARLINK-1553,Active,2026-03-21T19:03:26.236012+00:00,-752.521485,-6485.999614,2016.275939,4.97675538,1.19494295,5.67131402,462.73
46349,STARLINK-1575,Active,2026-03-21T19:03:26.236012+00:00,6284.279057,2251.485658,243.040144,-1.35376371,4.45319553,-6.16868454,308.85
46351,STARLINK-1646,Active,2026-03-21T19:03:26.236012+00:00,-3843.867691,3170.589675,-4589.469367,-1.68319573,-6.73761775,-3.25128173,403.3
46352,STARLINK-1653,Active,2026-03-21T19:03:26.236012+00:00,-913.087112,6339.895262,-2170.778379,-4.55086076,-2.58122347,-5.61924762,392.16
46353,STARLINK-1656,Active,2026-03-21T19:03:26.236012+00:00,-3720.15555,5660.117241,-337.057048,-3.69197682,-2.78470088,-6.11990642,410.6
46354,STARLINK-1657,Active,2026-03-21T19:03:26.236012+00:00,3203.354934,4254.257549,4031.837019,-2.80930732,5.95361701,-4.04099783,308.51
46355,STARLINK-1661,Active,2026-03-21T19:03:26.236012+00:00,-4043.38304,-1577.134599,-5310.553445,4.37390381,-6.04449017,-1.53639635,487.45
46356,STARLINK-1665,Active,2026-03-21T19:03:26.236012+00:00,3448.864771,2869.045192,5034.48537,-2.55627692,6.91445895,-2.18286691,372.3
46357,STARLINK-1666,Active,2026-03-21T19:03:26.236012+00:00,129.669488,-6732.64348,-675.460684,4.64623519,-0.51589193,6.08772079,396.68
46359,STARLINK-1707,Active,2026-03-21T19:03:26.236012+00:00,5828.268995,1140.854808,3191.286837,1.6073335,5.66614301,-4.94825113,371.0
46362,STARLINK-1726,Active,2026-03-21T19:03:26.236012+00:00,-446.690117,3991.002715,-5237.374768,-7.53019276,-1.77082515,-0.69967536,228.83
46375,STARLINK-1724,Active,2026-03-21T19:03:26.236012+00:00,3713.854358,-1872.543629,5345.44551,4.46773222,6.16511657,-0.93940397,401.96
46376,STARLINK-1742,Active,2026-03-21T19:03:26.236012+00:00,-2410.415263,3430.785448,-5210.707164,-7.02873979,-2.87697748,1.35635395,317.19
46383,STARLINK-1770,Active,2026-03-21T19:03:26.236012+00:00,-3922.647078,-3954.121257,-3814.852258,1.88225392,-6.05267547,4.34167745,379.95
46384,STARLINK-1771,Active,2026-03-21T19:03:26.236012+00:00,305.611832,-6408.891602,-2257.910051,4.96659397,-1.72179892,5.56740126,430.87
46396,GAOFEN-11 02,Active,2026-03-21T19:03:26.236012+00:00,1266.21061,1608.041292,6566.507509,6.65724671,3.05929367,-2.03698554,507.09
46454,JILIN-1 GAOFEN 3B,Active,2026-03-21T19:03:26.236012+00:00,-4065.915367,4105.91993,3381.832814,3.52054716,-1.95593186,6.58279638,324.3
46457,JILIN-1 GAOFEN 3E,Active,2026-03-21T19:03:26.236012+00:00,-3281.619005,2640.488961,-5336.179215,-3.60112063,4.89351837,4.63894159,427.24
46458,JILIN-1 GAOFEN 3F,Active,2026-03-21T19:03:26.236012+00:00,2464.219931,-1774.651744,6048.50611,4.08723342,-5.60075916,-3.3007708,397.03
46459,JILIN-1 GAOFEN 3G,Active,2026-03-21T19:03:26.236012+00:00,-3655.108399,4289.178526,3730.970665,3.60926181,-2.44431173,6.3297341,387.48
46460,JILIN-1 GAOFEN 3H,Active,2026-03-21T19:03:26.236012+00:00,2481.220026,-3724.723568,-5092.210693,-4.34971816,3.89220529,-4.96306807,408.43
46461,JILIN-1 GAOFEN 3I,Active,2026-03-21T19:03:26.236012+00:00,3865.642344,-4094.85653,-3705.917888,-3.70545339,2.2374807,-6.34777621,370.28
46462,JILIN-1 GAOFEN 3J,Active,2026-03-21T19:03:26.236012+00:00,-4295.910356,3138.422,-4104.294904,-3.02320503,3.72454377,6.01888424,348.36
46469,HAIYANG-2C,Active,2026-03-21T19:03:26.236012+00:00,-2911.948177,-6421.194466,2001.18448,2.08648281,-2.94965077,-6.43224992,958.11
46478,HJ-2A,Active,2026-03-21T19:03:26.236012+00:00,1253.918016,-1417.033424,-6766.426999,-7.00105841,2.12541366,-1.74555957,655.01
46479,HJ-2B,Active,2026-03-21T19:03:26.236012+00:00,-2911.160598,1826.549526,6111.121332,6.469396,-1.56487566,3.54156843,640.2
46486,GONETS-M 17,Active,2026-03-21T19:03:26.236012+00:00,5030.946335,5093.024631,3311.10433,-2.8022103,-1.38345388,6.3789204,1516.5
46487,GONETS-M 18,Active,2026-03-21T19:03:26.236012+00:00,-5789.454738,-5217.535921,-1049.066374,1.3293617,-0.06562399,-7.0004322,1492.91
46488,GONETS-M 19,Active,2026-03-21T19:03:26.236012+00:00,2796.67367,1192.442877,-7263.580793,4.7362518,4.63456368,2.57745798,1503.19
46493,DEKART,Active,2026-03-21T19:03:26.236012+00:00,242.337022,6167.106541,-2962.181211,1.28637697,3.21507587,6.7966251,474.91
46494,NORBI,Active,2026-03-21T19:03:26.236012+00:00,-937.218087,-406.189902,-6739.679813,0.02901593,7.62206178,-0.46816267,445.65
46495,SALSAT,Active,2026-03-21T19:03:26.236012+00:00,1603.181174,4530.18257,4895.800762,-0.37368091,-5.52986394,5.22913706,489.15
46496,ICEYE-X7,Active,2026-03-21T19:03:26.236012+00:00,4771.398695,4766.428078,-1246.438236,1.70720583,0.22962605,7.42797377,487.48
46497,ICEYE-X6,Active,2026-03-21T19:03:26.236012+00:00,2329.580848,4539.833963,4680.098705,-1.01170025,-5.14844773,5.48571091,552.9
46504,NETSAT-4,Active,2026-03-21T19:03:26.236012+00:00,73.569704,5129.175886,-4504.380518,1.46150831,4.93401915,5.64352638,455.66
46505,NETSAT-3,Active,2026-03-21T19:03:26.236012+00:00,106.550726,4761.493602,-4895.637046,1.61858474,5.32989259,5.2214604,459.11
46506,NETSAT-1,Active,2026-03-21T19:03:26.236012+00:00,-1033.442781,-5939.965746,3248.013273,-1.78363942,-3.32712929,-6.6299519,477.41
46507,NETSAT-2,Active,2026-03-21T19:03:26.236012+00:00,-894.776984,340.984331,-6757.045065,1.11503591,7.54610357,0.23500772,453.56
46533,STARLINK-1648,Active,2026-03-21T19:03:26.236012+00:00,-2680.219731,-6071.47478,-384.37994,4.40661422,-1.56336488,-6.17480739,276.87
46535,STARLINK-1663,Active,2026-03-21T19:03:26.236012+00:00,-4084.823785,-3382.502964,4157.000231,1.38619325,-6.48374288,-3.90323806,367.53
46537,STARLINK-1672,Active,2026-03-21T19:03:26.236012+00:00,1337.759132,-5915.272456,-3055.153951,4.46711379,3.61779502,-5.06245125,419.73
46538,STARLINK-1678,Active,2026-03-21T19:03:26.236012+00:00,-2670.866304,-5880.399064,-1972.366245,5.11577656,-0.41229277,-5.71802592,381.99
46553,STARLINK-1664,Active,2026-03-21T19:03:26.236012+00:00,4273.756853,2595.103305,-4650.287433,-0.71913497,6.8993649,3.19325844,457.23
46556,STARLINK-1676,Active,2026-03-21T19:03:26.236012+00:00,881.527206,6694.619636,-663.468496,-4.51327019,1.18892021,6.08359234,413.93
46557,STARLINK-1679,Active,2026-03-21T19:03:26.236012+00:00,-3184.404048,-5942.998719,534.907208,3.84891776,-2.61907102,-6.10829189,392.56
46558,STARLINK-1680,Active,2026-03-21T19:03:26.236012+00:00,5357.997908,2756.097568,-2957.576316,-0.12508679,5.73840607,5.14082001,341.04
46559,STARLINK-1681,Active,2026-03-21T19:03:26.236012+00:00,-6353.357126,103.987134,2123.828546,-1.98424611,-4.85789701,-5.65816861,328.75
46562,STARLINK-1714,Active,2026-03-21T19:03:26.236012+00:00,-4637.091776,-414.157236,4928.945942,-2.08608189,-6.92911513,-2.53861399,409.02
46563,STARLINK-1730,Active,2026-03-21T19:03:26.236012+00:00,2091.415804,-4235.546523,-4910.444756,4.73396746,5.39111484,-2.63398469,442.69
46564,STARLINK-1733,Active,2026-03-21T19:03:26.236012+00:00,1491.023288,-4071.768412,-5135.509905,6.0051698,4.4631137,-1.7960022,350.3
46565,STARLINK-1735,Active,2026-03-21T19:03:26.236012+00:00,-4822.914417,-3473.994569,3193.310548,0.90466028,-5.81556009,-4.94920664,376.32
46567,STARLINK-1741,Active,2026-03-21T19:03:26.236012+00:00,4884.549601,3485.262251,-3099.038264,-0.90743021,5.73666791,5.02669979,382.51
46572,STARLINK-1531,Active,2026-03-21T19:03:26.236012+00:00,3761.305658,3877.839693,-4044.480024,-2.02590204,6.19988817,4.06432753,377.55
46576,STARLINK-1677,Active,2026-03-21T19:03:26.236012+00:00,4214.455308,4690.932863,-2396.502849,-2.28313473,4.85493301,5.50468175,375.09
46578,STARLINK-1683,Active,2026-03-21T19:03:26.236012+00:00,-3337.796554,3124.084622,4873.586046,-6.60407363,-3.12851394,-2.50877144,311.26
46582,STARLINK-1728,Active,2026-03-21T19:03:26.236012+00:00,2614.22003,-3644.024557,-5089.686131,4.27284977,6.00008015,-2.10394294,412.65
46585,STARLINK-1736,Active,2026-03-21T19:03:26.236012+00:00,-652.111882,5030.858109,4427.601044,-5.69917362,-3.8188135,3.48846079,362.38
46588,STARLINK-1746,Active,2026-03-21T19:03:26.236012+00:00,2679.017581,-3139.327419,-5310.883501,4.95851659,5.80556246,-0.93277485,354.92
46610,GAOFEN-13 01,Active,2026-03-21T19:03:26.236012+00:00,-30488.554811,-28876.498459,153.937751,2.11995732,-2.24432568,-0.01064684,35622.19
46672,STARLINK-1716,Active,2026-03-21T19:03:26.236012+00:00,469.613515,4466.008185,-5039.885867,-6.64886086,3.15834885,2.18921358,379.28
46674,STARLINK-1718,Active,2026-03-21T19:03:26.236012+00:00,6174.156458,-2335.268884,1524.333066,2.95171821,3.94200599,-5.88254128,403.75
46681,STARLINK-1775,Active,2026-03-21T19:03:26.236012+00:00,1771.55754,-4801.231809,4321.638948,6.76291667,-0.7858044,-3.63077954,327.27
46685,STARLINK-1781,Active,2026-03-21T19:03:26.236012+00:00,4365.224029,-2887.634742,4293.211515,5.85022902,3.28444468,-3.72531177,398.44
46687,STARLINK-1784,Active,2026-03-21T19:03:26.236012+00:00,-4571.446746,-168.21929,4955.866596,2.86132522,-6.71762725,2.41180519,373.41
46689,STARLINK-1788,Active,2026-03-21T19:03:26.236012+00:00,2340.010329,-4484.867968,4462.459838,6.87486498,0.15193461,-3.43929982,374.61
46691,STARLINK-1790,Active,2026-03-21T19:03:26.236012+00:00,5439.552778,-3806.544334,-1038.143292,1.91756471,4.37791766,-6.04206268,348.84
46696,STARLINK-1795,Active,2026-03-21T19:03:26.236012+00:00,814.074333,5050.653991,-4394.559519,-5.52831365,3.97907567,3.55513989,373.18
46698,STARLINK-1797,Active,2026-03-21T19:03:26.236012+00:00,4807.464813,-4385.310782,1880.434788,4.47178824,2.41931707,-5.74872662,402.38
46699,STARLINK-1799,Active,2026-03-21T19:03:26.236012+00:00,3896.248627,1644.364687,-5210.127499,-4.50466344,6.07782703,-1.44641304,339.45
46700,STARLINK-1800,Active,2026-03-21T19:03:26.236012+00:00,6086.242009,-1980.98358,-1992.862491,-0.18893566,5.16499361,-5.72016018,332.59
46701,STARLINK-1801,Active,2026-03-21T19:03:26.236012+00:00,-4369.536352,5005.538827,-1035.005102,-4.14607577,-2.37361171,6.04142942,353.54
46702,STARLINK-1802,Active,2026-03-21T19:03:26.236012+00:00,-6606.39913,1246.067156,1322.910927,0.29080016,-4.79831824,5.92644739,480.81
46705,STARLINK-1805,Active,2026-03-21T19:03:26.236012+00:00,-6436.989169,882.473569,-1947.260604,-2.34921779,-4.53348899,5.72162118,411.73
46706,STARLINK-1807,Active,2026-03-21T19:03:26.236012+00:00,-1578.039673,-3905.155401,5419.152406,7.37517584,-1.67596475,0.93685802,492.5
46709,STARLINK-1810,Active,2026-03-21T19:03:26.236012+00:00,5425.608215,-2812.932859,2971.219238,4.57440264,3.39601678,-5.12284094,424.44
46712,STARLINK-1814,Active,2026-03-21T19:03:26.236012+00:00,-4785.225161,1547.443486,4293.676709,1.04861168,-6.79687947,3.61405999,241.76
46713,STARLINK-1815,Active,2026-03-21T19:03:26.236012+00:00,-2354.457848,5203.68098,-3572.167177,-6.15188817,0.36639192,4.60202486,365.63
46714,STARLINK-1816,Active,2026-03-21T19:03:26.236012+00:00,5559.186671,-1405.454072,-3508.624382,-1.43092183,5.95841952,-4.65924776,351.37
46715,STARLINK-1817,Active,2026-03-21T19:03:26.236012+00:00,-5917.988098,-241.36872,3233.427585,2.90066769,-5.15202293,4.91634543,377.03
46717,STARLINK-1820,Active,2026-03-21T19:03:26.236012+00:00,1386.805456,5682.18074,-3196.999067,-4.50878303,3.87375399,4.94609126,294.67
46718,STARLINK-1821,Active,2026-03-21T19:03:26.236012+00:00,95.886847,4139.92152,-5429.735889,-7.55205022,0.9523444,0.59336176,457.63
46723,STARLINK-1826,Active,2026-03-21T19:03:26.236012+00:00,-4235.137114,5108.986618,1270.950192,-2.88674099,-3.88456013,5.96873932,385.73
46725,STARLINK-1828,Active,2026-03-21T19:03:26.236012+00:00,4297.197605,3058.245607,-4266.870639,-5.92355988,3.05469916,-3.77741498,413.17
46727,STARLINK-1830,Active,2026-03-21T19:03:26.236012+00:00,4841.675142,-4278.815554,-2047.311164,1.85841774,4.80970737,-5.67582286,407.02
46743,STARLINK-1892,Active,2026-03-21T19:03:26.236012+00:00,3198.485435,-2536.439715,5410.965837,4.51230778,6.19769592,0.23654596,407.08
46744,STARLINK-1894,Active,2026-03-21T19:03:26.236012+00:00,458.976453,4751.931585,-4695.239169,-6.75351235,-2.26812395,-2.94975071,325.03
46746,STARLINK-1905,Active,2026-03-21T19:03:26.236012+00:00,-2582.129773,-5532.114313,2866.682307,5.66463194,0.06005224,5.20306606,373.59
46749,STARLINK-1911,Active,2026-03-21T19:03:26.236012+00:00,5818.244572,1991.378863,2713.599527,0.58774306,5.54983024,-5.30947716,350.69
46753,STARLINK-1922,Active,2026-03-21T19:03:26.236012+00:00,4782.677307,4762.813948,-91.72167,-3.31336288,3.21918926,-6.14278475,379.32
46758,STARLINK-1928,Active,2026-03-21T19:03:26.236012+00:00,821.070064,5246.643027,-4160.518166,-6.26999184,-2.11282312,-3.90418461,375.21
46780,STARLINK-1832,Active,2026-03-21T19:03:26.236012+00:00,-4462.062581,-4351.953767,2466.914242,5.03789284,-2.05337061,5.47045635,332.37
46782,STARLINK-1835,Active,2026-03-21T19:03:26.236012+00:00,-5776.48838,-3415.166449,-819.564852,1.73661272,-4.37669,6.07147782,389.39
46784,STARLINK-1882,Active,2026-03-21T19:03:26.236012+00:00,4494.040124,-1286.124398,4862.355313,4.48729146,5.65445294,-2.64781706,373.85
46786,STARLINK-1893,Active,2026-03-21T19:03:26.236012+00:00,-6090.906618,-3000.247995,18.673164,2.05810485,-4.12119375,6.12827366,418.77
46790,STARLINK-1931,Active,2026-03-21T19:03:26.236012+00:00,765.037339,5174.495626,-4267.800983,-6.34340217,-2.15726863,-3.75307184,379.91
46792,STARLINK-1934,Active,2026-03-21T19:03:26.236012+00:00,-5999.668285,-431.752794,-2949.361592,-2.14140302,-5.33229425,5.14716722,328.34
46794,STARLINK-1942,Active,2026-03-21T19:03:26.236012+00:00,-4564.025284,-4811.430482,-1490.993276,2.51681462,-4.20282345,5.8891475,426.3
46796,STARLINK-1944,Active,2026-03-21T19:03:26.236012+00:00,-2651.773603,-4927.888955,3755.123521,6.30865735,-0.0317624,4.40466895,368.21
46805,COSMOS 2547 [GLONASS-K],Active,2026-03-21T19:03:26.236012+00:00,7745.895062,-8980.944233,22589.197832,3.64381344,1.35361127,-0.71347628,19142.29
46807,YAOGAN-30 08A,Active,2026-03-21T19:03:26.236012+00:00,-3761.035,-5398.785394,-2202.62873,4.68197023,-4.73659221,3.62270794,567.58
46808,YAOGAN-30 08B,Active,2026-03-21T19:03:26.236012+00:00,5683.672296,-194.73817,3965.790737,0.45874684,7.56597708,-0.28395083,562.22
46809,YAOGAN-30 08C,Active,2026-03-21T19:03:26.236012+00:00,-2011.353848,6364.16334,-1913.340535,-5.82720831,-2.9856513,-3.81267946,572.27
46810,TIANQI-6,Active,2026-03-21T19:03:26.236012+00:00,-1988.827283,5500.998136,-3718.374315,-6.59125586,-3.41376544,-1.53745997,560.29
46818,CE-SAT IIB,Active,2026-03-21T19:03:26.236012+00:00,-6073.726452,2568.114502,1244.819812,1.70098941,0.3490665,7.51038914,339.81
46826,NAVSTAR 80 (USA 309),Active,2026-03-21T19:03:26.236012+00:00,17754.149211,18229.538329,-6955.925923,-2.2722874,1.07202152,-2.98338278,20009.12
46905,RISAT-2BR2,Active,2026-03-21T19:03:26.236012+00:00,-6297.873659,-2895.957992,-147.990754,2.61904237,-5.47634135,-4.55652907,562.37
46906,KSM1-C,Active,2026-03-21T19:03:26.236012+00:00,-4479.827806,3188.940355,-4117.910178,-4.2861735,-6.29194056,-0.21232229,498.89
46907,KSM1-D,Active,2026-03-21T19:03:26.236012+00:00,5389.650925,3360.213467,2618.627152,-2.24917937,6.36634607,-3.53474354,498.98
46912,KSM1-A,Active,2026-03-21T19:03:26.236012+00:00,5855.403563,738.898724,3509.806088,0.53066005,7.21588405,-2.39638948,495.62
46913,R2,Active,2026-03-21T19:03:26.236012+00:00,5091.818125,4317.214829,1623.129271,-3.27476902,5.44501187,-4.20774741,499.19
46914,KSM1-B,Active,2026-03-21T19:03:26.236012+00:00,2402.805094,6430.216503,-343.584316,-5.79331544,1.92142667,-4.56122217,502.08
46916,TIANTONG-1 2,Active,2026-03-21T19:03:26.236012+00:00,-27055.417501,-32341.719751,-665.073801,2.35843962,-1.97193723,0.00399188,35800.37
46955,DRAGRACER 2 (AUGURY),Active,2026-03-21T19:03:26.236012+00:00,127.059682,-6684.151545,-984.664815,-1.0027461,-1.12408958,7.53099555,386.48
46984,SENTINEL-6A,Active,2026-03-21T19:03:26.236012+00:00,5042.987625,-5659.955593,-1448.239104,3.03486351,1.05881677,6.42937975,1346.79
47122,STARLINK-1777,Active,2026-03-21T19:03:26.236012+00:00,991.263784,5349.659127,-4057.525645,-6.20081831,-1.93360891,-4.06198947,416.12
47126,STARLINK-1812,Active,2026-03-21T19:03:26.236012+00:00,4084.035136,-974.734249,5461.777031,2.71733392,7.06361819,-0.77077532,518.16
47133,STARLINK-1843,Active,2026-03-21T19:03:26.236012+00:00,-408.426551,3999.394413,-5323.612788,-7.70714015,-0.41693569,0.28761875,300.04
47135,STARLINK-1845,Active,2026-03-21T19:03:26.236012+00:00,-2373.24758,3318.635571,-5411.81353,-6.06659555,-4.67843809,-0.20557354,406.42
47143,STARLINK-1856,Active,2026-03-21T19:03:26.236012+00:00,-5952.972733,-3022.662208,-1265.825495,1.11724879,-4.68644543,5.95493311,424.34
47157,STARLINK-1871,Active,2026-03-21T19:03:26.236012+00:00,-4638.99323,-4428.486658,-2425.521311,1.87997339,-4.96115503,5.47632199,485.74
47158,STARLINK-1873,Active,2026-03-21T19:03:26.236012+00:00,-2710.559828,-4887.119973,3815.669718,6.32896195,-0.10788216,4.34151593,395.86
47161,STARLINK-1876,Active,2026-03-21T19:03:26.236012+00:00,5306.527172,-335.560841,4148.866427,3.43127392,5.65812593,-3.91701169,373.25
47171,STARLINK-1888,Active,2026-03-21T19:03:26.236012+00:00,5756.654603,2763.166832,2311.929327,-0.30512109,5.28721891,-5.5410628,420.11
47178,STARLINK-1912,Active,2026-03-21T19:03:26.236012+00:00,1999.021254,-3632.605652,5347.044074,6.03500982,4.65435916,0.90047743,395.3
47179,STARLINK-1913,Active,2026-03-21T19:03:26.236012+00:00,770.744828,6543.439522,-1894.282476,-4.91593535,-1.07548503,-5.73083967,484.58
47202,LUCAS (JDRS-1),Active,2026-03-21T19:03:26.236012+00:00,-40554.45074,-11579.312363,-31.312499,0.8443147,-2.9556974,0.00176624,35804.17
47226,FALCON EYE 2,Active,2026-03-21T19:03:26.236012+00:00,4150.472901,-950.420607,5539.190168,5.31604063,-2.95431239,-4.47920867,615.58
47227,GONETS-M 20,Active,2026-03-21T19:03:26.236012+00:00,-6989.186665,-88.146555,-3669.873906,3.27587354,-1.00312155,-6.2148036,1523.59
47228,GONETS-M 21,Active,2026-03-21T19:03:26.236012+00:00,6541.142486,-1072.922604,-4247.117299,3.91021373,0.47571293,5.92631789,1501.47
47229,GONETS-M 22,Active,2026-03-21T19:03:26.236012+00:00,620.707544,985.565739,7774.348826,-7.08363235,0.51576328,0.51504532,1490.11
47230,COSMOS 2548,Active,2026-03-21T19:03:26.236012+00:00,-7671.202543,295.884081,-1815.787226,1.57445987,-1.01280496,-6.85188218,1517.72
47231,GAOFEN-14 01,Active,2026-03-21T19:03:26.236012+00:00,1679.441993,69.401528,6643.806561,6.4279776,-3.78845084,-1.58228317,482.14
